"exercise_db_id","name","gifUrl","bodyParts","equipments","targetMuscles","secondaryMuscles"
"X6C6i5Y","triceps dip","https://static.exercisedb.dev/media/X6C6i5Y.gif","upper arms","body weight","triceps","chest|shoulders"
"x6KpKpq","close-grip push-up","https://static.exercisedb.dev/media/x6KpKpq.gif","upper arms","body weight","triceps","chest|shoulders"
"X6ytgYZ","dumbbell side plank with rear fly","https://static.exercisedb.dev/media/X6ytgYZ.gif","back","dumbbell","upper back","shoulders|core"
"X7jbxra","circles knee stretch","https://static.exercisedb.dev/media/X7jbxra.gif","lower legs","body weight","calves","hamstrings|quadriceps"
"x825CZm","cable seated rear lateral raise","https://static.exercisedb.dev/media/x825CZm.gif","shoulders","cable","delts","traps|rhomboids"
"XaaRnRn","incline reverse grip push-up","https://static.exercisedb.dev/media/XaaRnRn.gif","chest","body weight","pectorals","triceps|shoulders"
"XalXcvM","dumbbell forward lunge triceps extension","https://static.exercisedb.dev/media/XalXcvM.gif","upper arms","dumbbell","triceps","shoulders|core"
"xAySMB0","balance board","https://static.exercisedb.dev/media/xAySMB0.gif","upper legs","body weight","quads","calves|hamstrings|glutes"
"xbkPfaw","bodyweight standing one arm row","https://static.exercisedb.dev/media/xbkPfaw.gif","back","body weight","upper back","biceps|forearms"
"xBYcQHj","cable underhand pulldown","https://static.exercisedb.dev/media/xBYcQHj.gif","back","cable","lats","biceps|forearms"
"xcLntTC","slow leg pull in flat bench","https://static.exercisedb.dev/media/xcLntTC.gif","waist","body weight","abs","hip flexors|lower back"
"Xd65M9w","dumbbell around pullover - intensive variation","https://static.exercisedb.dev/media/Xd65M9w.gif","chest","dumbbell","pectorals","triceps|latissimus dorsi"
"xDh0lJr","standing behind neck press","https://static.exercisedb.dev/media/xDh0lJr.gif","shoulders","barbell","delts","triceps|upper back"
"XDOiFns","sled forward angled calf raise","https://static.exercisedb.dev/media/XDOiFns.gif","lower legs","sled machine","calves","hamstrings|glutes"
"xdYPUtE","sissy squat","https://static.exercisedb.dev/media/xdYPUtE.gif","upper legs","body weight","quads","calves|glutes"
"XE93sQZ","dumbbell step up single leg balance with bicep curl - chair variation","https://static.exercisedb.dev/media/XE93sQZ.gif","upper arms","dumbbell","biceps","quadriceps|glutes|hamstrings"
"XeMvLgE","roller body saw","https://static.exercisedb.dev/media/XeMvLgE.gif","waist","roller","abs","shoulders|triceps|core"
"XFc3vpY","resistance band seated biceps curl","https://static.exercisedb.dev/media/XFc3vpY.gif","upper arms","resistance band","biceps","forearms"
"xGgAGPm","chair leg extended stretch","https://static.exercisedb.dev/media/xGgAGPm.gif","upper legs","body weight","quads","hamstrings|calves"
"xgsGFVM","crab twist toe touch","https://static.exercisedb.dev/media/xgsGFVM.gif","waist","body weight","abs","obliques|hip flexors"
"XgWyAiA","chest dip (on dip-pull-up cage)","https://static.exercisedb.dev/media/XgWyAiA.gif","chest","body weight","pectorals","triceps|shoulders"
"XhfS1DZ","peroneals stretch","https://static.exercisedb.dev/media/XhfS1DZ.gif","lower legs","rope","calves","ankles|feet"
"xHKN2s8","barbell one arm snatch","https://static.exercisedb.dev/media/xHKN2s8.gif","shoulders","barbell","delts","traps|forearms|core"
"xi0yckC","barbell incline shoulder raise","https://static.exercisedb.dev/media/xi0yckC.gif","chest","barbell","serratus anterior","deltoids|trapezius"
"xiA6lRr","dumbbell seated bicep curl","https://static.exercisedb.dev/media/xiA6lRr.gif","upper arms","dumbbell","biceps","forearms"
"xifhB5W","rear deltoid stretch","https://static.exercisedb.dev/media/xifhB5W.gif","shoulders","body weight","delts","trapezius|rhomboids"
"XIHEoCG","standing calves","https://static.exercisedb.dev/media/XIHEoCG.gif","lower legs","body weight","calves","hamstrings|glutes"
"xiHiJcA","lever seated reverse fly (parallel grip)","https://static.exercisedb.dev/media/xiHiJcA.gif","shoulders","leverage machine","delts","trapezius|rhomboids"
"xLYSdtg","cable middle fly","https://static.exercisedb.dev/media/xLYSdtg.gif","chest","cable","pectorals","deltoids|triceps"
"XlZ4lAC","barbell good morning","https://static.exercisedb.dev/media/XlZ4lAC.gif","upper legs","barbell","hamstrings","lower back"
"xMjBKwn","dumbbell lateral to front raise","https://static.exercisedb.dev/media/xMjBKwn.gif","shoulders","dumbbell","delts","trapezius|biceps"
"xmM75XG","weighted overhead crunch (on stability ball)","https://static.exercisedb.dev/media/xmM75XG.gif","waist","weighted","abs","obliques|lower back"
"xmWQIlT","hold style dumbbell alternating seated bicep curl on exercise ball","https://static.exercisedb.dev/media/xmWQIlT.gif","upper arms","dumbbell","biceps","forearms"
"xnInPfE","barbell standing ab rollerout","https://static.exercisedb.dev/media/xnInPfE.gif","waist","barbell","abs","shoulders|lower back"
"xNrS20v","barbell reverse curl","https://static.exercisedb.dev/media/xNrS20v.gif","upper arms","barbell","biceps","forearms"
"xo6sENf","exercise ball on the wall calf raise","https://static.exercisedb.dev/media/xo6sENf.gif","lower legs","dumbbell","calves","hamstrings|quadriceps"
"XooAdhl","handstand","https://static.exercisedb.dev/media/XooAdhl.gif","upper arms","body weight","triceps","shoulders|core"
"xOXZJRZ","clock push-up extreme","https://static.exercisedb.dev/media/xOXZJRZ.gif","chest","body weight","pectorals","triceps|shoulders|core"
"XPUDTt7","pike-to-cobra push-up","https://static.exercisedb.dev/media/XPUDTt7.gif","upper legs","body weight","glutes","core|shoulders|triceps"
"XqYQ9JA","dumbbell one arm prone hammer curl - macro variation","https://static.exercisedb.dev/media/XqYQ9JA.gif","upper arms","dumbbell","biceps","forearms"
"XsCcxCC","lever seated good morning","https://static.exercisedb.dev/media/XsCcxCC.gif","upper legs","leverage machine","glutes","hamstrings|lower back"
"XSCHmiI","cycle cross trainer","https://static.exercisedb.dev/media/XSCHmiI.gif","cardio","leverage machine","cardiovascular system","quadriceps|hamstrings|glutes"
"xTjr103","standing hamstring and calf stretch with strap","https://static.exercisedb.dev/media/xTjr103.gif","upper legs","rope","hamstrings","calves"
"XU3ePuv","cable standing crunch (with rope attachment)","https://static.exercisedb.dev/media/XU3ePuv.gif","waist","cable","abs","obliques"
"XUUD0Fs","dumbbell lying rear delt row","https://static.exercisedb.dev/media/XUUD0Fs.gif","back","dumbbell","upper back","shoulders|biceps"
"xUwnBMT","smith seated shoulder press","https://static.exercisedb.dev/media/xUwnBMT.gif","shoulders","smith machine","delts","triceps|upper back"
"XVDdcoj","russian twist","https://static.exercisedb.dev/media/XVDdcoj.gif","waist","body weight","abs","obliques"
"XVzF3iZ","dumbbell lying supine biceps curl","https://static.exercisedb.dev/media/XVzF3iZ.gif","upper arms","dumbbell","biceps","forearms"
"xXm4nYq","dumbbell decline fly","https://static.exercisedb.dev/media/xXm4nYq.gif","chest","dumbbell","pectorals","shoulders"
"Xy4jlWA","dumbbell arnold press","https://static.exercisedb.dev/media/Xy4jlWA.gif","shoulders","dumbbell","delts","triceps|upper chest"
"Y1MsI1l","resistance band leg extension","https://static.exercisedb.dev/media/Y1MsI1l.gif","upper legs","resistance band","quads","hamstrings"
"Y4BRNQF","push-up (on stability ball)","https://static.exercisedb.dev/media/Y4BRNQF.gif","chest","stability ball","pectorals","triceps|shoulders|core"
"Y4QlY8z","smith toe raise","https://static.exercisedb.dev/media/Y4QlY8z.gif","lower legs","smith machine","calves","ankles|shins"
"y5p0H8a","run (equipment)","https://static.exercisedb.dev/media/y5p0H8a.gif","cardio","body weight","cardiovascular system","quadriceps|hamstrings|calves"
"y5U5B9Y","dumbbell zottman preacher curl","https://static.exercisedb.dev/media/y5U5B9Y.gif","upper arms","dumbbell","biceps","forearms"
"Y5X65IB","ez barbell reverse grip curl","https://static.exercisedb.dev/media/Y5X65IB.gif","upper arms","ez barbell","biceps","forearms"
"Y7YcmIJ","barbell bench front squat","https://static.exercisedb.dev/media/Y7YcmIJ.gif","upper legs","barbell","quads","hamstrings|glutes|calves"
"y8bYM8w","band single leg split squat","https://static.exercisedb.dev/media/y8bYM8w.gif","upper legs","band","quads","glutes|hamstrings"
"Y8dOJlH","cable squat row (with rope attachment) heavy","https://static.exercisedb.dev/media/Y8dOJlH.gif","back","cable","lats","biceps|rhomboids|rear deltoids"
"Y9hNPcN","seated side crunch (wall)","https://static.exercisedb.dev/media/Y9hNPcN.gif","waist","body weight","abs","obliques"
"YA2HKGz","barbell reverse wrist curl - prone variation","https://static.exercisedb.dev/media/YA2HKGz.gif","lower arms","barbell","forearms","biceps|brachialis"
"yaAxcQr","rope climb","https://static.exercisedb.dev/media/yaAxcQr.gif","back","rope","upper back","forearms|biceps|shoulders"
"YAk5dIw","reverse grip pull-up","https://static.exercisedb.dev/media/YAk5dIw.gif","back","body weight","lats","biceps|forearms"
"yaMIo4D","cable incline bench row","https://static.exercisedb.dev/media/yaMIo4D.gif","back","cable","upper back","biceps|rear deltoids"
"yB9SvIF","smith machine decline close grip bench press","https://static.exercisedb.dev/media/yB9SvIF.gif","upper arms","smith machine","triceps","chest|shoulders"
"yCvYdi7","kettlebell one arm military press to the side","https://static.exercisedb.dev/media/yCvYdi7.gif","shoulders","kettlebell","delts","triceps|core"
"Ye5Qxb0","ez barbell spider curl","https://static.exercisedb.dev/media/Ye5Qxb0.gif","upper arms","ez barbell","biceps","forearms"
"ye84CTU","lever preacher curl v. 2","https://static.exercisedb.dev/media/ye84CTU.gif","upper arms","leverage machine","biceps","forearms"
"Yg7MJAT","dumbbell one arm lateral raise with support","https://static.exercisedb.dev/media/Yg7MJAT.gif","shoulders","dumbbell","delts","trapezius|rotator cuff"
"yg8Totb","barbell lying back of the head tricep extension","https://static.exercisedb.dev/media/yg8Totb.gif","upper arms","barbell","triceps","shoulders"
"YIUAtYf","weighted russian twist v. 2","https://static.exercisedb.dev/media/YIUAtYf.gif","waist","weighted","abs","obliques|lower back"
"yJUHKTn","muscle up","https://static.exercisedb.dev/media/yJUHKTn.gif","back","body weight","lats","biceps|triceps|shoulders|chest"
"ykA5tU7","chest stretch with exercise ball","https://static.exercisedb.dev/media/ykA5tU7.gif","chest","stability ball","pectorals","shoulders|triceps"
"ykHcWme","sled calf press on leg press","https://static.exercisedb.dev/media/ykHcWme.gif","lower legs","sled machine","calves","hamstrings|quadriceps"
"ykUOVze","lever standing calf raise","https://static.exercisedb.dev/media/ykUOVze.gif","lower legs","leverage machine","calves","soleus|ankle stabilizers"
"yl2IYyy","cable standing calf raise","https://static.exercisedb.dev/media/yl2IYyy.gif","lower legs","cable","calves","hamstrings|glutes"
"yn0LjwL","assisted lying glutes stretch","https://static.exercisedb.dev/media/yn0LjwL.gif","upper legs","assisted","glutes","hamstrings"
"yn2lLSI","sled 45в° leg press (back pov)","https://static.exercisedb.dev/media/yn2lLSI.gif","upper legs","sled machine","glutes","quadriceps|hamstrings|calves"
"yn8yg1r","dumbbell goblet squat","https://static.exercisedb.dev/media/yn8yg1r.gif","upper legs","dumbbell","quads","glutes|hamstrings|calves"
"YPoVrBi","cable seated shoulder internal rotation","https://static.exercisedb.dev/media/YPoVrBi.gif","shoulders","cable","delts","rotator cuff|triceps"
"yq3GAJX","hands reversed clasped circular toe touch (male)","https://static.exercisedb.dev/media/yq3GAJX.gif","upper legs","body weight","glutes","hamstrings|quadriceps|calves"
"yQe5HpE","barbell standing twist","https://static.exercisedb.dev/media/yQe5HpE.gif","waist","barbell","abs","obliques|lower back"
"YqJw82s","barbell reverse close-grip bench press","https://static.exercisedb.dev/media/YqJw82s.gif","upper arms","barbell","triceps","chest|shoulders"
"YRaCa5Y","full maltese","https://static.exercisedb.dev/media/YRaCa5Y.gif","waist","body weight","abs","shoulders|chest"
"yRLPCLu","barbell reverse grip skullcrusher","https://static.exercisedb.dev/media/yRLPCLu.gif","upper arms","barbell","triceps","forearms"
"yRpV5TC","shoulder tap","https://static.exercisedb.dev/media/yRpV5TC.gif","waist","body weight","abs","shoulders|triceps"
"yRYyfdA","exercise ball seated hamstring stretch","https://static.exercisedb.dev/media/yRYyfdA.gif","upper legs","stability ball","hamstrings","glutes|lower back"
"Ys97II0","dumbbell seated front raise","https://static.exercisedb.dev/media/Ys97II0.gif","shoulders","dumbbell","delts","trapezius|biceps"
"yT9tk17","twisted leg raise (female)","https://static.exercisedb.dev/media/yT9tk17.gif","waist","body weight","abs","obliques|hip flexors"
"YtaCTYl","dumbbell one arm seated neutral wrist curl","https://static.exercisedb.dev/media/YtaCTYl.gif","lower arms","dumbbell","forearms","biceps|brachialis"
"YtgD7Xq","shoulder grip pull-up","https://static.exercisedb.dev/media/YtgD7Xq.gif","back","body weight","lats","biceps|forearms"
"YTur5nR","cable one arm curl","https://static.exercisedb.dev/media/YTur5nR.gif","upper arms","cable","biceps","forearms"
"yU7w7CA","exercise ball lower back stretch (pyramid)","https://static.exercisedb.dev/media/yU7w7CA.gif","back","stability ball","lats","glutes|hamstrings"
"yUdIGNs","cable rear delt row (stirrups)","https://static.exercisedb.dev/media/yUdIGNs.gif","shoulders","cable","delts","trapezius|rhomboids|biceps"
"YUYAMEj","assisted prone lying quads stretch","https://static.exercisedb.dev/media/YUYAMEj.gif","upper legs","assisted","quads","hamstrings|glutes"
"ywaNfuh","smith reverse calf raises","https://static.exercisedb.dev/media/ywaNfuh.gif","lower legs","smith machine","calves","hamstrings"
"YwnI4ja","cable standing inner curl","https://static.exercisedb.dev/media/YwnI4ja.gif","upper arms","cable","biceps","forearms"
"yWxMvB5","kettlebell thruster","https://static.exercisedb.dev/media/yWxMvB5.gif","shoulders","kettlebell","delts","quadriceps|glutes|core"
"YZ4961r","full planche","https://static.exercisedb.dev/media/YZ4961r.gif","waist","body weight","abs","shoulders|chest|triceps"
"yz9nUhF","dumbbell fly","https://static.exercisedb.dev/media/yz9nUhF.gif","chest","dumbbell","pectorals","shoulders"
"Yza7XrQ","barbell alternate biceps curl","https://static.exercisedb.dev/media/Yza7XrQ.gif","upper arms","barbell","biceps","forearms"
"yzYH9pI","barbell palms down wrist curl over a bench","https://static.exercisedb.dev/media/yzYH9pI.gif","lower arms","barbell","forearms","biceps|brachialis"
"Z5YStHW","overhead triceps stretch","https://static.exercisedb.dev/media/Z5YStHW.gif","upper arms","body weight","triceps","shoulders"
"z6TAHoT","dumbbell twisting bench press","https://static.exercisedb.dev/media/z6TAHoT.gif","upper arms","dumbbell","triceps","chest|shoulders"
"ZA8b5hc","kettlebell goblet squat","https://static.exercisedb.dev/media/ZA8b5hc.gif","upper legs","kettlebell","glutes","quadriceps|hamstrings|calves"
"za9Ni4z","barbell rack pull","https://static.exercisedb.dev/media/za9Ni4z.gif","upper legs","barbell","glutes","hamstrings|lower back"
"zCgxPbV","cable twisting pull","https://static.exercisedb.dev/media/zCgxPbV.gif","back","cable","lats","shoulders|biceps"
"zd4P4B2","stalder press","https://static.exercisedb.dev/media/zd4P4B2.gif","upper arms","body weight","triceps","shoulders|core"
"Ze7MoIb","dumbbell one arm reverse grip press","https://static.exercisedb.dev/media/Ze7MoIb.gif","chest","dumbbell","pectorals","triceps|shoulders"
